Call_Id,Call_Arrival_Time,Skill_ID,Agent_ID,Agent,Date,Time,Answered_YN,Answered_Time,Call_Departure_Time,Resolved,Speed_of_Answer_Seconds,AvgTalkDuration,Satisfaction_Rating
ID00557,01/28/2024 10:06,New_Accounts,Agent_H,H,01/28/2024,10:06:26,Y,01/28/2024 10:07,01/28/2024 10:09,Y,36,2:02,3
ID00558,1/6/2024 17:24,Customer_Service,Agent_A,A,1/6/2024,17:24:49,N,,,N,,,
ID00559,01/29/2024 10:30,Retention,Agent_H,H,01/29/2024,10:30:58,Y,01/29/2024 10:31,01/29/2024 10:32,Y,6,1:10,3
ID00560,01/21/2024 13:00,New_Accounts,Agent_D,D,01/21/2024,13:00:45,N,,,N,,,
ID00561,01/22/2024 13:33,Customer_Service,Agent_A,A,01/22/2024,13:33:33,Y,01/22/2024 13:33,01/22/2024 13:37,Y,3,3:48,3
ID00562,01/16/2024 13:42,Customer_Service,Agent_C,C,01/16/2024,13:42:43,Y,01/16/2024 13:43,01/16/2024 13:44,Y,28,1:23,3
ID00563,01/20/2024 08:00,Sales,Agent_H,H,01/20/2024,8:00:41,N,,,N,,,
ID00564,01/28/2024 10:04,Customer_Service,Agent_C,C,01/28/2024,10:04:48,Y,01/28/2024 10:05,01/28/2024 10:05,Y,21,0:50,3
ID00565,01/17/2024 11:35,Billing,Agent_D,D,01/17/2024,11:35:41,Y,01/17/2024 11:35,01/17/2024 11:39,Y,13,3:15,3
ID00566,01/19/2024 15:05,Technical_Support,Agent_F,F,01/19/2024,15:05:54,Y,01/19/2024 15:06,01/19/2024 15:10,Y,28,3:47,2
ID00567,01/21/2024 08:06,Sales,Agent_A,A,01/21/2024,8:06:25,Y,01/21/2024 08:06,01/21/2024 08:09,Y,13,3:14,4
ID00568,01/31/2024 17:40,New_Accounts,Agent_D,D,01/31/2024,17:40:19,Y,01/31/2024 17:40,01/31/2024 17:46,Y,26,5:28,3
ID00569,1/11/2024 13:52,Technical_Support,Agent_H,H,1/11/2024,13:52:03,Y,1/11/2024 13:52,1/11/2024 13:55,Y,35,3:05,3
ID00570,01/20/2024 15:45,Retention,Agent_H,H,01/20/2024,15:45:42,Y,01/20/2024 15:45,01/20/2024 15:52,Y,12,6:07,3
ID00571,1/8/2024 8:21,Retention,Agent_E,E,1/8/2024,8:21:22,Y,1/8/2024 8:21,1/8/2024 8:24,Y,4,3:18,3
ID00572,1/4/2024 8:57,Retention,Agent_H,H,1/4/2024,8:57:10,Y,1/4/2024 8:57,1/4/2024 9:01,Y,26,4:23,3
ID00573,1/7/2024 9:59,New_Accounts,Agent_G,G,1/7/2024,9:59:54,Y,1/7/2024 10:00,1/7/2024 10:07,Y,10,7:19,3
ID00574,1/11/2024 9:48,New_Accounts,Agent_A,A,1/11/2024,9:48:26,Y,1/11/2024 9:48,1/11/2024 9:50,Y,8,1:57,4
ID00575,01/22/2024 17:32,Technical_Support,Agent_A,A,01/22/2024,17:32:08,Y,01/22/2024 17:32,01/22/2024 17:34,Y,7,2:09,3
ID00576,01/30/2024 14:53,Billing,Agent_D,D,01/30/2024,14:53:37,Y,01/30/2024 14:54,01/30/2024 14:58,Y,45,4:19,3
ID00577,01/27/2024 10:06,Technical_Support,Agent_F,F,01/27/2024,10:06:24,Y,01/27/2024 10:06,01/27/2024 10:09,Y,24,3:04,2
ID00578,01/20/2024 11:17,Retention,Agent_E,E,01/20/2024,11:17:25,Y,01/20/2024 11:18,01/20/2024 11:24,Y,51,6:08,3
ID00579,01/14/2024 17:44,Sales,Agent_E,E,01/14/2024,17:44:56,Y,01/14/2024 17:45,01/14/2024 17:46,Y,11,1:12,4
ID00580,1/11/2024 16:40,Billing,Agent_F,F,1/11/2024,16:40:13,Y,1/11/2024 16:40,1/11/2024 16:42,N,26,1:33,3
ID00581,1/5/2024 10:32,Retention,Agent_G,G,1/5/2024,10:32:34,Y,1/5/2024 10:33,1/5/2024 10:34,Y,29,1:54,3
ID00582,01/18/2024 15:37,Billing,Agent_G,G,01/18/2024,15:37:36,Y,01/18/2024 15:37,01/18/2024 15:39,N,14,1:37,3
ID00583,01/18/2024 12:56,Customer_Service,Agent_A,A,01/18/2024,12:56:54,Y,01/18/2024 12:56,01/18/2024 12:59,Y,3,2:16,3
ID00584,1/5/2024 8:42,Billing,Agent_D,D,1/5/2024,8:42:03,N,,,N,,,
ID00585,01/22/2024 12:09,Retention,Agent_G,G,01/22/2024,12:09:53,Y,01/22/2024 12:09,01/22/2024 12:11,Y,2,1:58,3
ID00586,1/12/2024 15:06,Sales,Agent_D,D,1/12/2024,15:06:39,Y,1/12/2024 15:06,1/12/2024 15:12,Y,8,5:35,3
ID00587,1/8/2024 16:50,Customer_Service,Agent_E,E,1/8/2024,16:50:50,Y,1/8/2024 16:51,1/8/2024 16:54,Y,12,3:14,3
ID00588,01/13/2024 14:26,Technical_Support,Agent_F,F,01/13/2024,14:26:50,N,,,N,,,
ID00589,1/2/2024 8:47,Billing,Agent_H,H,1/2/2024,8:47:16,Y,1/2/2024 8:47,1/2/2024 8:50,N,14,2:58,4
ID00590,01/23/2024 13:48,Technical_Support,Agent_C,C,01/23/2024,13:48:37,Y,01/23/2024 13:48,01/23/2024 13:49,N,15,0:41,3
ID00591,1/10/2024 15:11,Sales,Agent_B,B,1/10/2024,15:11:43,Y,1/10/2024 15:11,1/10/2024 15:18,Y,10,6:37,3
ID00592,1/2/2024 14:17,New_Accounts,Agent_D,D,1/2/2024,14:17:35,Y,1/2/2024 14:17,1/2/2024 14:21,Y,23,3:18,3
ID00593,1/11/2024 15:45,Customer_Service,Agent_C,C,1/11/2024,15:45:59,N,,,N,,,
ID00594,01/20/2024 08:49,Technical_Support,Agent_F,F,01/20/2024,8:49:59,Y,01/20/2024 08:50,01/20/2024 08:51,Y,30,0:54,3
ID00595,1/12/2024 9:50,Customer_Service,Agent_C,C,1/12/2024,9:50:45,N,,,N,,,
ID00596,01/17/2024 09:50,Technical_Support,Agent_H,H,01/17/2024,9:50:32,Y,01/17/2024 09:51,01/17/2024 09:53,Y,34,2:17,3
ID00597,1/7/2024 13:21,Sales,Agent_G,G,1/7/2024,13:21:23,N,,,N,,,
ID00598,01/27/2024 08:07,Technical_Support,Agent_C,C,01/27/2024,8:07:42,N,,,N,,,
ID00599,01/20/2024 17:15,Technical_Support,Agent_F,F,01/20/2024,17:15:02,Y,01/20/2024 17:16,01/20/2024 17:18,Y,64,2:24,3
ID00600,1/4/2024 14:16,Sales,Agent_A,A,1/4/2024,14:16:34,N,,,N,,,
ID00601,01/27/2024 13:32,Technical_Support,Agent_H,H,01/27/2024,13:32:51,Y,01/27/2024 13:32,01/27/2024 13:34,N,5,1:26,2
ID00602,1/7/2024 13:32,Billing,Agent_C,C,1/7/2024,13:32:05,N,,,N,,,
ID00603,01/25/2024 16:34,Customer_Service,Agent_C,C,01/25/2024,16:34:00,Y,01/25/2024 16:34,01/25/2024 16:37,Y,6,3:02,3
ID00604,01/28/2024 14:53,Technical_Support,Agent_H,H,01/28/2024,14:53:06,Y,01/28/2024 14:53,01/28/2024 14:55,N,13,1:53,3
ID00605,01/24/2024 10:01,Customer_Service,Agent_A,A,01/24/2024,10:01:29,Y,01/24/2024 10:01,01/24/2024 10:04,Y,22,2:11,3
ID00606,01/26/2024 12:35,Billing,Agent_D,D,01/26/2024,12:35:04,N,,,N,,,
ID00607,01/14/2024 14:28,Sales,Agent_E,E,01/14/2024,14:28:40,Y,01/14/2024 14:29,01/14/2024 14:30,Y,38,1:39,3
ID00608,01/18/2024 08:41,Retention,Agent_B,B,01/18/2024,8:41:46,Y,01/18/2024 08:41,01/18/2024 08:43,Y,9,1:38,3
ID00609,01/30/2024 16:06,Sales,Agent_E,E,01/30/2024,16:06:18,Y,01/30/2024 16:06,01/30/2024 16:07,Y,14,0:58,4
ID00610,01/30/2024 15:24,Sales,Agent_A,A,01/30/2024,15:24:25,Y,01/30/2024 15:24,01/30/2024 15:26,Y,12,1:48,3
ID00611,1/5/2024 14:50,Technical_Support,Agent_E,E,1/5/2024,14:50:51,N,,,N,,,
ID00612,1/5/2024 12:43,Retention,Agent_F,F,1/5/2024,12:43:56,N,,,N,,,
ID00613,1/1/2024 16:55,Technical_Support,Agent_B,B,1/1/2024,16:55:35,Y,1/1/2024 16:55,1/1/2024 16:58,Y,9,2:40,3
ID00614,01/18/2024 16:05,Sales,Agent_E,E,01/18/2024,16:05:19,Y,01/18/2024 16:05,01/18/2024 16:06,N,14,0:50,3
ID00615,01/28/2024 16:09,New_Accounts,Agent_E,E,01/28/2024,16:09:10,Y,01/28/2024 16:09,01/28/2024 16:10,Y,20,1:27,4
ID00616,01/26/2024 17:54,Customer_Service,Agent_H,H,01/26/2024,17:54:03,Y,01/26/2024 17:54,01/26/2024 17:57,Y,11,3:14,3
ID00617,01/22/2024 09:16,New_Accounts,Agent_G,G,01/22/2024,9:16:06,N,,,N,,,
ID00618,1/12/2024 10:42,Technical_Support,Agent_F,F,1/12/2024,10:42:41,Y,1/12/2024 10:42,1/12/2024 10:46,N,14,3:54,3
ID00619,1/11/2024 15:28,Billing,Agent_F,F,1/11/2024,15:28:21,Y,1/11/2024 15:29,1/11/2024 15:31,Y,39,2:21,3
ID00620,01/19/2024 13:51,New_Accounts,Agent_C,C,01/19/2024,13:51:20,Y,01/19/2024 13:51,01/19/2024 13:54,Y,15,3:01,3
ID00621,1/8/2024 14:17,Retention,Agent_G,G,1/8/2024,14:17:53,N,,,N,,,
ID00622,01/15/2024 15:22,Billing,Agent_C,C,01/15/2024,15:22:49,Y,01/15/2024 15:23,01/15/2024 15:24,Y,11,1:22,2
ID00623,01/27/2024 12:54,Sales,Agent_B,B,01/27/2024,12:54:52,Y,01/27/2024 12:55,01/27/2024 13:00,N,33,4:44,3
ID00624,1/3/2024 9:57,Sales,Agent_A,A,1/3/2024,9:57:01,Y,1/3/2024 9:57,1/3/2024 9:58,Y,5,1:32,3
ID00625,01/25/2024 17:13,Retention,Agent_G,G,01/25/2024,17:13:58,Y,01/25/2024 17:14,01/25/2024 17:15,N,11,1:11,3
ID00626,01/16/2024 10:23,Retention,Agent_G,G,01/16/2024,10:23:25,Y,01/16/2024 10:23,01/16/2024 10:24,Y,20,0:46,3
ID00627,1/3/2024 14:23,New_Accounts,Agent_D,D,1/3/2024,14:23:32,Y,1/3/2024 14:24,1/3/2024 14:28,N,29,4:14,3
ID00628,01/20/2024 10:48,Sales,Agent_B,B,01/20/2024,10:48:32,Y,01/20/2024 10:48,01/20/2024 10:52,N,27,3:50,3
ID00629,01/22/2024 10:47,Customer_Service,Agent_D,D,01/22/2024,10:47:46,Y,01/22/2024 10:47,01/22/2024 10:51,Y,13,3:45,3
ID00630,1/8/2024 9:16,Customer_Service,Agent_C,C,1/8/2024,9:16:23,Y,1/8/2024 9:16,1/8/2024 9:19,Y,11,3:03,3
ID00631,01/13/2024 15:58,Technical_Support,Agent_A,A,01/13/2024,15:58:29,N,,,N,,,
ID00632,1/11/2024 9:45,Customer_Service,Agent_D,D,1/11/2024,9:45:33,Y,1/11/2024 9:45,1/11/2024 9:53,Y,4,7:24,3
ID00633,01/18/2024 17:11,Customer_Service,Agent_D,D,01/18/2024,17:11:24,Y,01/18/2024 17:11,01/18/2024 17:15,N,18,3:39,3
ID00634,1/3/2024 16:16,Technical_Support,Agent_D,D,1/3/2024,16:16:24,Y,1/3/2024 16:16,1/3/2024 16:20,Y,28,3:09,2
ID00635,01/28/2024 13:31,Technical_Support,Agent_B,B,01/28/2024,13:31:50,Y,01/28/2024 13:32,01/28/2024 13:38,Y,17,5:59,3
ID00636,1/6/2024 11:04,New_Accounts,Agent_D,D,1/6/2024,11:04:32,Y,1/6/2024 11:04,1/6/2024 11:07,Y,7,2:47,3
ID00637,01/20/2024 09:42,Billing,Agent_F,F,01/20/2024,9:42:14,Y,01/20/2024 09:42,01/20/2024 09:43,Y,14,0:36,3
ID00638,01/16/2024 15:13,Sales,Agent_G,G,01/16/2024,15:13:37,Y,01/16/2024 15:13,01/16/2024 15:20,Y,11,7:05,3
ID00639,01/19/2024 17:10,Customer_Service,Agent_A,A,01/19/2024,17:10:08,N,,,N,,,
ID00640,1/5/2024 8:10,Billing,Agent_G,G,1/5/2024,8:10:16,Y,1/5/2024 8:10,1/5/2024 8:10,Y,3,0:30,3
ID00641,1/1/2024 12:05,Billing,Agent_H,H,1/1/2024,12:05:13,N,,,N,,,
ID00642,1/6/2024 11:53,Customer_Service,Agent_C,C,1/6/2024,11:53:26,Y,1/6/2024 11:53,1/6/2024 11:53,Y,3,0:30,3
ID00643,1/6/2024 13:59,Billing,Agent_C,C,1/6/2024,13:59:29,Y,1/6/2024 13:59,1/6/2024 14:00,Y,11,0:37,3
ID00644,1/4/2024 8:12,Sales,Agent_G,G,1/4/2024,8:12:33,Y,1/4/2024 8:12,1/4/2024 8:16,Y,19,3:28,2
ID00645,1/6/2024 15:57,Sales,Agent_A,A,1/6/2024,15:57:39,Y,1/6/2024 15:57,1/6/2024 16:00,Y,9,2:45,3
ID00646,01/29/2024 17:34,Sales,Agent_G,G,01/29/2024,17:34:52,Y,01/29/2024 17:34,01/29/2024 17:37,Y,7,2:20,3
ID00647,1/2/2024 16:27,Customer_Service,Agent_H,H,1/2/2024,16:27:14,Y,1/2/2024 16:27,1/2/2024 16:32,Y,19,5:02,3
ID00648,01/19/2024 17:06,Technical_Support,Agent_H,H,01/19/2024,17:06:27,Y,01/19/2024 17:06,01/19/2024 17:08,N,4,1:40,3
ID00649,1/3/2024 12:38,New_Accounts,Agent_E,E,1/3/2024,12:38:56,Y,1/3/2024 12:39,1/3/2024 12:40,Y,7,1:08,3
ID00650,01/26/2024 08:36,Billing,Agent_C,C,01/26/2024,8:36:33,Y,01/26/2024 08:36,01/26/2024 08:38,Y,15,1:53,2
ID00651,01/26/2024 13:26,Technical_Support,Agent_H,H,01/26/2024,13:26:23,Y,01/26/2024 13:26,01/26/2024 13:29,Y,21,3:03,3
ID00652,01/28/2024 16:27,Customer_Service,Agent_D,D,01/28/2024,16:27:36,N,,,N,,,
ID00653,01/13/2024 11:26,Billing,Agent_H,H,01/13/2024,11:26:35,Y,01/13/2024 11:27,01/13/2024 11:30,Y,57,3:16,3
ID00654,01/16/2024 12:19,Billing,Agent_H,H,01/16/2024,12:19:36,Y,01/16/2024 12:19,01/16/2024 12:22,N,20,2:18,3
ID00655,01/22/2024 09:47,Retention,Agent_E,E,01/22/2024,9:47:14,Y,01/22/2024 09:47,01/22/2024 09:49,Y,26,1:57,3
ID00656,01/26/2024 13:51,Customer_Service,Agent_A,A,01/26/2024,13:51:35,Y,01/26/2024 13:51,01/26/2024 13:57,N,2,5:57,3
ID00657,1/1/2024 9:52,New_Accounts,Agent_G,G,1/1/2024,9:52:09,Y,1/1/2024 9:52,1/1/2024 9:54,Y,40,1:57,3
ID00658,1/12/2024 9:38,New_Accounts,Agent_G,G,1/12/2024,9:38:02,Y,1/12/2024 9:38,1/12/2024 9:41,Y,12,3:27,3
ID00659,01/23/2024 17:03,Customer_Service,Agent_H,H,01/23/2024,17:03:49,Y,01/23/2024 17:03,01/23/2024 17:09,Y,1,5:18,3
ID00660,01/22/2024 16:18,Billing,Agent_D,D,01/22/2024,16:18:12,Y,01/22/2024 16:18,01/22/2024 16:19,Y,11,1:30,3
ID00661,1/12/2024 11:41,New_Accounts,Agent_B,B,1/12/2024,11:41:00,N,,,N,,,
ID00662,01/25/2024 14:22,Technical_Support,Agent_C,C,01/25/2024,14:22:42,Y,01/25/2024 14:22,01/25/2024 14:24,Y,11,1:47,3
ID00663,1/3/2024 9:35,Retention,Agent_F,F,1/3/2024,9:35:18,Y,1/3/2024 9:35,1/3/2024 9:36,N,12,0:36,3
ID00664,1/8/2024 17:12,Technical_Support,Agent_A,A,1/8/2024,17:12:29,Y,1/8/2024 17:12,1/8/2024 17:15,Y,15,2:36,3
ID00665,1/4/2024 16:04,Customer_Service,Agent_A,A,1/4/2024,16:04:32,Y,1/4/2024 16:04,1/4/2024 16:08,N,23,3:31,3
ID00666,01/29/2024 16:52,Technical_Support,Agent_H,H,01/29/2024,16:52:50,N,,,N,,,
ID00667,01/19/2024 15:49,Sales,Agent_H,H,01/19/2024,15:49:15,Y,01/19/2024 15:49,01/19/2024 15:52,N,37,2:15,3
ID00668,01/28/2024 08:30,Retention,Agent_H,H,01/28/2024,8:30:07,Y,01/28/2024 08:30,01/28/2024 08:30,N,10,0:33,3
ID00669,01/22/2024 11:51,Sales,Agent_E,E,01/22/2024,11:51:20,Y,01/22/2024 11:51,01/22/2024 11:53,Y,27,1:35,3
ID00670,01/27/2024 12:15,Customer_Service,Agent_D,D,01/27/2024,12:15:18,Y,01/27/2024 12:15,01/27/2024 12:18,N,9,3:06,2
ID00671,01/16/2024 13:22,Billing,Agent_E,E,01/16/2024,13:22:13,Y,01/16/2024 13:22,01/16/2024 13:24,Y,14,2:23,4
ID00672,01/30/2024 11:31,Sales,Agent_B,B,01/30/2024,11:31:47,N,,,N,,,
ID00673,1/7/2024 11:12,Sales,Agent_E,E,1/7/2024,11:12:53,Y,1/7/2024 11:13,1/7/2024 11:14,Y,7,1:24,4
ID00674,01/30/2024 09:43,Customer_Service,Agent_A,A,01/30/2024,9:43:42,Y,01/30/2024 09:43,01/30/2024 09:45,Y,6,1:37,3
ID00675,1/2/2024 15:23,New_Accounts,Agent_E,E,1/2/2024,15:23:39,Y,1/2/2024 15:24,1/2/2024 15:25,N,24,1:14,3
ID00676,01/30/2024 16:17,Customer_Service,Agent_C,C,01/30/2024,16:17:25,Y,01/30/2024 16:17,01/30/2024 16:21,Y,5,4:24,3
ID00677,01/16/2024 16:02,Billing,Agent_D,D,01/16/2024,16:02:32,Y,01/16/2024 16:03,01/16/2024 16:11,Y,53,8:23,2
ID00678,01/17/2024 15:20,Customer_Service,Agent_C,C,01/17/2024,15:20:44,Y,01/17/2024 15:21,01/17/2024 15:21,Y,27,0:37,3
ID00679,1/12/2024 17:55,Billing,Agent_F,F,1/12/2024,17:55:16,Y,1/12/2024 17:55,1/12/2024 17:57,Y,22,1:23,3
ID00680,01/20/2024 13:23,Customer_Service,Agent_C,C,01/20/2024,13:23:11,Y,01/20/2024 13:23,01/20/2024 13:27,Y,31,3:28,3
ID00681,1/12/2024 14:17,New_Accounts,Agent_D,D,1/12/2024,14:17:28,N,,,N,,,
ID00682,01/22/2024 11:52,Technical_Support,Agent_D,D,01/22/2024,11:52:06,Y,01/22/2024 11:52,01/22/2024 11:57,N,45,4:27,2
ID00683,1/7/2024 10:51,New_Accounts,Agent_A,A,1/7/2024,10:51:47,Y,1/7/2024 10:52,1/7/2024 10:53,Y,25,1:02,4
ID00684,01/29/2024 16:34,Sales,Agent_G,G,01/29/2024,16:34:46,Y,01/29/2024 16:35,01/29/2024 16:37,Y,21,2:13,3
ID00685,01/19/2024 08:25,Customer_Service,Agent_A,A,01/19/2024,8:25:06,Y,01/19/2024 08:25,01/19/2024 08:27,Y,12,2:37,3
ID00686,01/27/2024 09:28,Customer_Service,Agent_D,D,01/27/2024,9:28:47,Y,01/27/2024 09:29,01/27/2024 09:30,Y,13,1:52,3
ID00687,01/26/2024 12:22,Retention,Agent_G,G,01/26/2024,12:22:01,N,,,N,,,
ID00688,01/31/2024 17:12,Sales,Agent_B,B,01/31/2024,17:12:36,N,,,N,,,
ID00689,1/10/2024 13:20,Billing,Agent_H,H,1/10/2024,13:20:43,N,,,N,,,
ID00690,01/13/2024 17:18,Technical_Support,Agent_C,C,01/13/2024,17:18:29,N,,,N,,,
ID00691,01/21/2024 13:26,Technical_Support,Agent_H,H,01/21/2024,13:26:40,Y,01/21/2024 13:26,01/21/2024 13:29,Y,8,2:40,3
ID00692,1/6/2024 13:14,Customer_Service,Agent_D,D,1/6/2024,13:14:20,Y,1/6/2024 13:14,1/6/2024 13:15,Y,13,1:20,3
ID00693,01/13/2024 12:56,New_Accounts,Agent_F,F,01/13/2024,12:56:28,Y,01/13/2024 12:56,01/13/2024 12:59,Y,18,2:55,3
ID00694,01/15/2024 14:10,Sales,Agent_C,C,01/15/2024,14:10:11,Y,01/15/2024 14:10,01/15/2024 14:14,Y,20,3:52,3
ID00695,01/31/2024 09:13,Technical_Support,Agent_B,B,01/31/2024,9:13:10,Y,01/31/2024 09:13,01/31/2024 09:14,N,36,1:06,3
ID00696,01/18/2024 08:01,Customer_Service,Agent_A,A,01/18/2024,8:01:49,Y,01/18/2024 08:02,01/18/2024 08:04,Y,20,2:05,3
ID00697,1/3/2024 14:19,New_Accounts,Agent_E,E,1/3/2024,14:19:14,Y,1/3/2024 14:19,1/3/2024 14:20,Y,4,1:36,4
ID00698,01/17/2024 10:01,Sales,Agent_E,E,01/17/2024,10:01:02,N,,,N,,,
ID00699,01/15/2024 16:59,Technical_Support,Agent_C,C,01/15/2024,16:59:17,N,,,N,,,
ID00700,01/23/2024 16:11,Customer_Service,Agent_F,F,01/23/2024,16:11:37,Y,01/23/2024 16:13,01/23/2024 16:13,Y,83,0:58,3
ID00701,1/10/2024 13:30,Customer_Service,Agent_A,A,1/10/2024,13:30:34,Y,1/10/2024 13:30,1/10/2024 13:33,Y,16,3:08,3
ID00702,1/9/2024 10:19,Customer_Service,Agent_C,C,1/9/2024,10:19:00,Y,1/9/2024 10:19,1/9/2024 10:24,Y,33,5:09,3
ID00703,1/1/2024 15:48,Sales,Agent_G,G,1/1/2024,15:48:30,Y,1/1/2024 15:48,1/1/2024 15:51,Y,7,3:14,4
ID00704,01/26/2024 08:35,Billing,Agent_H,H,01/26/2024,8:35:23,Y,01/26/2024 08:35,01/26/2024 08:39,Y,29,4:04,3
ID00705,01/24/2024 14:53,Sales,Agent_A,A,01/24/2024,14:53:24,Y,01/24/2024 14:53,01/24/2024 14:54,Y,11,0:42,3
ID00706,01/25/2024 17:51,Retention,Agent_G,G,01/25/2024,17:51:44,Y,01/25/2024 17:51,01/25/2024 18:01,Y,13,9:23,3
ID00707,1/9/2024 14:12,Sales,Agent_B,B,1/9/2024,14:12:54,Y,1/9/2024 14:13,1/9/2024 14:21,Y,37,8:23,4
ID00708,01/20/2024 15:17,Customer_Service,Agent_C,C,01/20/2024,15:17:44,Y,01/20/2024 15:18,01/20/2024 15:22,Y,16,4:16,3
ID00709,01/18/2024 08:11,Technical_Support,Agent_C,C,01/18/2024,8:11:06,Y,01/18/2024 08:11,01/18/2024 08:16,Y,8,5:34,3
ID00710,1/8/2024 9:09,Technical_Support,Agent_F,F,1/8/2024,9:09:00,Y,1/8/2024 9:09,1/8/2024 9:11,Y,7,2:06,3
ID00711,01/16/2024 13:29,New_Accounts,Agent_F,F,01/16/2024,13:29:44,Y,01/16/2024 13:30,01/16/2024 13:31,Y,37,1:10,3
ID00712,1/5/2024 8:17,Retention,Agent_H,H,1/5/2024,8:17:49,Y,1/5/2024 8:17,1/5/2024 8:20,N,5,3:02,3
ID00713,1/9/2024 14:53,Customer_Service,Agent_C,C,1/9/2024,14:53:00,Y,1/9/2024 14:53,1/9/2024 14:55,N,14,1:56,2
ID00714,1/8/2024 8:12,Customer_Service,Agent_B,B,1/8/2024,8:12:29,Y,1/8/2024 8:12,1/8/2024 8:14,N,9,2:19,3
ID00715,01/16/2024 14:43,New_Accounts,Agent_C,C,01/16/2024,14:43:19,Y,01/16/2024 14:44,01/16/2024 14:45,Y,57,1:35,3
ID00716,01/30/2024 16:33,Retention,Agent_G,G,01/30/2024,16:33:07,Y,01/30/2024 16:33,01/30/2024 16:42,N,24,8:58,3
ID00717,01/28/2024 11:07,Customer_Service,Agent_D,D,01/28/2024,11:07:15,Y,01/28/2024 11:07,01/28/2024 11:09,Y,8,2:07,3
ID00718,01/19/2024 09:25,Sales,Agent_A,A,01/19/2024,9:25:50,Y,01/19/2024 09:26,01/19/2024 09:30,Y,27,4:38,3
ID00719,01/23/2024 17:09,Customer_Service,Agent_D,D,01/23/2024,17:09:23,Y,01/23/2024 17:09,01/23/2024 17:15,Y,19,5:38,3
ID00720,01/20/2024 13:59,Customer_Service,Agent_A,A,01/20/2024,13:59:48,Y,01/20/2024 14:00,01/20/2024 14:02,Y,29,2:19,3
ID00721,01/18/2024 09:08,Sales,Agent_E,E,01/18/2024,9:08:31,Y,01/18/2024 09:09,01/18/2024 09:12,Y,37,3:13,4
ID00722,1/7/2024 8:44,Billing,Agent_D,D,1/7/2024,8:44:24,Y,1/7/2024 8:44,1/7/2024 8:48,Y,22,3:41,2
ID00723,01/23/2024 15:35,Customer_Service,Agent_F,F,01/23/2024,15:35:18,Y,01/23/2024 15:35,01/23/2024 15:41,Y,24,5:36,3
ID00724,1/12/2024 13:46,Sales,Agent_B,B,1/12/2024,13:46:29,Y,1/12/2024 13:46,1/12/2024 13:50,Y,10,4:17,3
ID00725,1/10/2024 12:34,Sales,Agent_G,G,1/10/2024,12:34:23,Y,1/10/2024 12:35,1/10/2024 12:37,N,45,2:18,3
ID00726,01/20/2024 13:49,Technical_Support,Agent_B,B,01/20/2024,13:49:39,Y,01/20/2024 13:50,01/20/2024 13:55,Y,21,5:09,3
ID00727,01/13/2024 11:33,New_Accounts,Agent_D,D,01/13/2024,11:33:43,Y,01/13/2024 11:34,01/13/2024 11:34,Y,19,0:52,4
ID00728,01/21/2024 13:07,Technical_Support,Agent_B,B,01/21/2024,13:07:06,Y,01/21/2024 13:07,01/21/2024 13:10,N,4,3:34,3
ID00729,1/6/2024 8:12,Technical_Support,Agent_B,B,1/6/2024,8:12:06,Y,1/6/2024 8:12,1/6/2024 8:14,Y,24,1:48,3
ID00730,01/13/2024 15:33,Sales,Agent_E,E,01/13/2024,15:33:39,Y,01/13/2024 15:33,01/13/2024 15:35,Y,10,1:52,3
ID00731,01/23/2024 09:00,Technical_Support,Agent_H,H,01/23/2024,9:00:59,N,,,N,,,
ID00732,01/27/2024 09:29,Customer_Service,Agent_D,D,01/27/2024,9:29:51,Y,01/27/2024 09:30,01/27/2024 09:31,N,16,1:10,3
ID00733,01/14/2024 13:50,Billing,Agent_F,F,01/14/2024,13:50:45,Y,01/14/2024 13:51,01/14/2024 13:54,Y,55,2:57,2
ID00734,01/27/2024 12:04,Sales,Agent_B,B,01/27/2024,12:04:13,Y,01/27/2024 12:04,01/27/2024 12:06,Y,11,2:19,3
ID00735,01/13/2024 11:12,Customer_Service,Agent_C,C,01/13/2024,11:12:33,Y,01/13/2024 11:12,01/13/2024 11:17,Y,6,4:36,2
ID00736,01/24/2024 09:49,Sales,Agent_G,G,01/24/2024,9:49:40,Y,01/24/2024 09:50,01/24/2024 09:55,Y,36,5:37,3
ID00737,1/4/2024 10:50,Customer_Service,Agent_D,D,1/4/2024,10:50:11,Y,1/4/2024 10:50,1/4/2024 10:56,Y,15,6:01,3
ID00738,01/20/2024 15:59,Customer_Service,Agent_F,F,01/20/2024,15:59:22,Y,01/20/2024 15:59,01/20/2024 16:01,Y,12,2:19,3
ID00739,01/21/2024 14:52,Technical_Support,Agent_C,C,01/21/2024,14:52:46,Y,01/21/2024 14:53,01/21/2024 14:56,Y,56,2:22,2
ID00740,01/25/2024 16:59,Billing,Agent_H,H,01/25/2024,16:59:47,Y,01/25/2024 17:00,01/25/2024 17:02,Y,17,2:45,3
ID00741,01/24/2024 08:18,Customer_Service,Agent_C,C,01/24/2024,8:18:38,N,,,N,,,
ID00742,1/10/2024 8:19,Billing,Agent_F,F,1/10/2024,8:19:14,Y,1/10/2024 8:19,1/10/2024 8:21,N,15,1:51,3
ID00743,01/23/2024 12:58,Billing,Agent_D,D,01/23/2024,12:58:35,Y,01/23/2024 12:58,01/23/2024 13:02,Y,21,3:09,3
ID00744,1/5/2024 10:16,Technical_Support,Agent_D,D,1/5/2024,10:16:23,Y,1/5/2024 10:16,1/5/2024 10:19,N,6,2:55,3
